item,itemLabel,startDate,endDate,sourceDate,psid
Q112221966,Irung Awan,2001-04-14,2003-07-30,,Q112221966-F39F67EF-B6E9-44B7-BE1B-A5B475CF107A
Q4334835,Jean-Pierre Ondekane,2003-07-30,2005-01-03,2022-06-02,Q4334835-CBCCCC72-1AAB-4113-96F7-B96636D2F1B2
Q112207919,Adolphe Onusumba Yemba,2005-01-03,2006-10-16,2022-06-02,Q112207919-8F2F6DF9-3174-41BA-BC9A-437C601E88FB
Q112222029,Tharcisse Habarugira,2006-10-16,2007-02-05,,Q112222029-9BF732AC-DD2C-4949-9599-B1F7B5AEF34A
Q2963552,Chikez Diemu,2007-02-05,2008-10-26,2022-06-02,Q2963552-50CD6874-6CAB-45F7-A5A6-295B968BD3D6
Q2959880,Charles Mwando Simba,2008-10-26,2012-04-28,2022-06-02,Q2959880-EEA1875B-9FD9-451B-861D-679974D3D163
Q129404,Alexandre Luba Ntambo,2012-04-28,2014-12-09,2022-06-02,Q129404-710416FB-3253-41ED-ADF2-B5FED6FAF3C8
Q18681696,Aime Ngoy Mukena,2014-12-09,2015-09-25,2022-06-02,Q18681696-6003BC09-0975-40F6-BAD1-F58F21C2ABF3
Q3002789,Crispin Atama Tabe,2015-09-25,2019-01-23,2022-06-02,Q3002789-9403340D-663F-4588-99E4-E48132AEBFE1
Q18681696,Aimé Ngoy Mukena,2019-08-26,2021-04-12,,Q18681696-3B32D62D-068F-4002-96ED-92FF3324A5FD
Q106912758,Gilbert Kabanda Rukemba,2021-04-26,,,Q106912758-8672539F-1961-4C24-824A-E4EE946454DC
