item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q3087663,Fridolin Kasweshi,Q112221048,"Aménagement du Territoire, Urbanisme, Habitat, Infrastructures, Travaux Publics et Reconstruction",2012-04-28,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q3087663-8141A32D-D918-4439-92F0-85D2DEC26678
Q3168626,Jean-Paul Nemoyato Begepole,Q112220992,Économie et Commerce,2012-04-28,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q3168626-8DFAC678-583D-40AC-97FB-5349B6D1A4BD
Q3190458,Justin Kalumba Mwana Ngongo,Q112221051,Transports et Voies de communication,2012-04-28,2016-12-19,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q3190458-72E675FB-3BE2-4E56-A8A8-4FFBB8BD2E15
Q3263804,Louise Munga Mesozi,Q112221026,Portefeuille,2012-04-28,2016-12-19,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q3263804-2873277C-554A-4AA5-8EA4-2A7E260ECF7B
Q3280754,Maker Mwangu Famba,Q112221034,"Enseignement Primaire, Secondaire et Professionnel",2007-02-05,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q3280754-F5CF4339-6EFE-48BD-8B18-ADFA6B158D25
Q3295482,Martin Kabwelulu,Q112221020,Mines,2007-02-05,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Matata_II,2022-06-06,Q3295482-C0C83F7D-4542-4C64-8092-791D480A8FEA
Q3421171,Raymond Tshibanda,Q6866142,"Affaires étrangères, Coopération internationale",2012-04,2016-12,https://fr.wikipedia.org/wiki/Gouvernement_Matata_II,2022-06-06,Q3421171-6E1D3A96-EFC6-4632-A1C0-42F9448278E3
Q3424672,Remy Musungayi Bampale,Q112221009,"Industrie, Petites et Moyennes Entreprises",2012-04-28,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q3424672-9F91A09D-7402-466E-B12B-B8D30B1DC705
Q57883,Augustin Matata Ponyo,Q3401753,Premier ministre,2012-04-18,2016-11-17,https://fr.wikipedia.org/wiki/Gouvernement_Matata_II,2022-06-06,Q57883-74E2893D-8A57-410C-9C3E-C7A95742AFD1
Q63349528,Geneviève Inagosi,Q112220999,"Genre, Famille et Enfant",2012-04-28,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q63349528-40992391-82F4-4E27-8C42-7E7891F26BEE
Q7327967,Richard Muyej Mangeze,Q112221013,"Intérieur, Sécurité, Décentralisation et Affaires coutumières",2012-04-28,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q7327967-D604DBCC-6EDB-47D1-AB46-B5A6718B1395
Q78469448,Tunda ya Kasende,Q112223974,"Vice-ministre, Affaires étrangères",2012-03-06,2014-12-07,https://fr.wikipedia.org/wiki/Gouvernement_Matata_I,2022-06-06,Q78469448-CAC6BB3A-9BCD-478F-9E67-D59BB89CE256
