item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q3026832,Didace Pembe Bokiaga,Q112220998,Environnement,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3026832-B10F41E8-0CAE-42B6-8981-68E79E78AF28
Q3050926,Elias Kakule Mbahingana,Q54437053,Tourisme,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3050926-98FCAD10-A284-4B63-8507-14AF66F4A8FA
Q3060002,Eugène Lokwa Ilwaloma,Q112221005,Droits humains,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3060002-165A09D5-A09C-4F54-A88F-BF3F607BD8ED
Q3091442,François-Joseph Mobutu Nzanga Ngbangawe,Q54429353,Agriculture,2007-11-26,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3091442-274DC4E8-4A0F-4C98-A646-E8E960F8FC6B
Q3109704,Godefroid Mayobo Mpwene Ngantien,Q112221058,Ministre près le Premier ministre,2007-02-05,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3109704-76BAE57A-D5F2-4786-9C88-A6FB78E3E32D
Q3126761,Hangi Binini,Q112223978,"Vice-ministre, Finances",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3126761-25D2A763-B268-4626-ABAD-B6DDC857E1BC
Q3148164,Ignace Gata Mavita,Q112221039,Intégration régionale,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3148164-713D2775-8931-45DF-8D4E-C5895DAC1B70
Q3165135,Jean-Claude Muyambo Kyassa,Q108730998,Affaires humanitaires,2007-11-26,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3165135-9205E8D4-8003-4B0A-B301-3E5CD61EB1F9
Q316942,Antoine Gizenga,Q3401753,Prime Minister of the Democratic Republic of the Congo,2006-12-30,2008-10-10,,,Q316942-8D23033D-A443-46C7-BEBA-EA1EABA6FF95
Q3172112,Jean François Ekofo Panzoko,Q112221045,Petites et moyennes entreprises,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3172112-42CB0498-5CE9-44D0-BCEE-0689CE090B44
Q3186269,José Endundo Bononge,Q112220998,Minister of Environment,2007-11-26,2008-10-26,,,Q3186269-49003566-E0AF-4471-950A-276A22358F8B
Q3218739,Laure Marie Kawanda Kayena,Q112223985,"Vice-ministre, Transports",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3218739-F6E601CC-A712-4B29-B330-202788F4B241
Q3218981,Laurent-Simon Ikenge Lisambola,Q112220980,Minister of Civil Service,2007-11-26,2008-10-26,,,Q3218981-40560E80-7BDD-4EBB-8A40-D871ABDCFFB8
Q3240837,Liliane Mpande Mwaba,Q112221018,Affaires foncières,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3240837-D39C834F-7CAD-40FF-B72F-8BA5CCCB0BB5
Q3263804,Louise Munga Mesozi,Q112221031,Minister of Posts and Telecommunications,2007-11-26,2010-02-19,,,Q3263804-315A72E8-86FA-4659-A279-E6C0B836D208
Q3280754,Maker Mwangu Famba,Q112221034,"Enseignement primaire, secondaire et professionnel",2007-02-05,2014-12-09,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3280754-F5CF4339-6EFE-48BD-8B18-ADFA6B158D25
Q3289189,Marcel Malenso Ndodila,Q54100574,Culture et des arts,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3289189-FF05163D-A4BC-4C77-A55A-4F04F409CFA4
Q3291479,Marie-Ange Lukiana Mufwankol,Q112221017,Travail et de la prévoyance sociale,2007-02-05,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3291479-AA2C5C63-DDC9-4343-A2A5-1C9C460BC20D
Q3292119,Marie-Madeleine Mienze Kiaku,Q112225271,"Vice-ministre, Enseignement supérieur et universitaire",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3292119-B6526620-A84A-48FB-BDEF-5C4C56D0F5C9
Q3295341,Martin Bitijula Mahimba,Q108730998,Affaires sociales et de la solidarité nationale,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3295341-3C0FDEA3-7FB3-4B65-852E-4A1A82E0B32C
Q3295482,Martin Kabwelulu Labilo,Q112221020,Mines,2007-02-05,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3295482-C0C83F7D-4542-4C64-8092-791D480A8FEA
Q3330981,Mutombo Bakafwa Nsenda,Q112221015,Justice et Droits humains,2007-11-26,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3330981-15873A16-635E-4EBE-BA72-1D5D4EC30FDC
Q3342365,Nkulu Mitumba Kilombo,Q112221058,ministre d’État près le Président de la République,2007-02-05,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3342365-B15BD22D-2747-4482-9AF2-C1E8F809AC3C
Q3351121,Olivier Kamitatu Etsu,Q112221028,Plan,2007-02-05,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3351121-148644DE-FB32-4184-81BE-5EDE206CE661
Q3364959,Pardonne Kaliba Mulanga,Q112221057,Jeunesse et des sports,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3364959-F74A844D-A64A-45E9-84FD-9A0F03FBBEC3
Q3381176,Philomène Omatuku Atshakawo Akatshi,Q112221055,Condition féminine,2007-02-05,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3381176-A00D6B39-E01C-4098-B74C-41909C66F901
Q3386032,Pierre Lumbi Okongo,Q112221011,"Infrastructures, travaux publics et reconstruction",2007-02-05,2010-02-19,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3386032-5326FB24-2384-4E53-93C5-C52399AA8046
Q3424667,Remy Henri Kuseyo Gatanga,Q112221051,Transports et voies de communication,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3424667-D7127360-7051-4B65-89ED-555C0147C2C3
Q3484373,Simon Mboso Kiamputu,Q112221009,Industrie,2007-11-26,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3484373-1C901C67-4FBB-4F7E-ACA7-72EFAC13E800
Q3507094,Sylvain Ngabu Chumbu,Q112221052,Enseignement supérieur et universitaire,2007-11-26,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3507094-851F2AD4-5E32-438C-9543-24DC234BFB48
Q3507165,Sylvanus Mushi Bonane,Q112221044,Recherche scientifique,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3507165-9290ED8D-F16C-4669-B70D-671FE2CF65EC
Q3535662,Toussaint Tshilombo Send,Q112221010,"Information, Presse et communication nationale",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3535662-EF182975-43AB-4D46-9CFB-6E26DB9CAFC8
Q3546691,Télésphore Tsakala Munikengi,Q112251767,"Vice-ministre, Travail et de la prévoyance sociale",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3546691-0CC6C4B3-E796-464D-9F99-70CA627F20A7
Q3557389,Victor Kasongo Shomary,Q112223982,"Vice-ministre, Mines",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3557389-E58D2E45-4ACA-4679-935D-609D030BD72A
Q3557436,Victor Makwenge Kaput,Q112039008,Santé publique,2007-02-05,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3557436-6DDD9ECA-5BBE-432A-B98B-79CB7F6862A3
Q3576517,Zéphyrin Mutu Diambu-di-Lusala Nieva,Q112220980,Fonction publique,2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q3576517-40E175D2-5A55-427D-936D-6442352933DD
Q3588368,Emile Bongeli,Q112220985,Minister of Communications,2007-11-26,2008-10-26,,,Q3588368-CCD09D1F-FB47-4282-8799-96718F703F20
Q365790,Adolphe Muzito,Q112220973,Budget,2007-02-05,2008-10-26,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q365790-75D4186F-329A-478D-9DE0-72301CB4474B
Q48775325,Esdras Kambale,Q54100574,Minister of Culture of the Democratic Republic of the Congo,2007-11-26,2010-02-19,,,Q48775325-69D14A81-6201-4A34-9657-E74EA69EC004
Q516526,André-Philippe Futa,Q112220992,Minister of Economy,2007-11-26,2010-02-19,,,Q516526-B80BEE7E-E28F-45AA-85D0-DA17747A5D9F
Q63382184,Jeannine Mabunda Lioko Mudiayi,Q112221026,Portefeuille,2007-02-05,2012-04-28,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q63382184-31315137-6698-42F6-9A97-C7F7EE1E7F3F
Q96210306,Yvonne Iyamulemye Kabano,Q112254866,"Vice-ministre, Anciens combattants",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q96210306-C3FA2F0E-92FB-40B4-881A-DF9068C0EB19
Q96210317,Odette Kalinda Mitumbala Odya,Q112223956,"Vice-ministre, Justice",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q96210317-7735FD3D-E7CE-41FA-8706-B442F751A742
Q96210362,Gentiny Ngobila,Q112251828,"Vice-ministre, Agriculture",2007-11-26,2008-10-10,https://fr.wikipedia.org/wiki/Gouvernement_Gizenga_II,2022-06-06,Q96210362-5F35FCA0-DDF4-4BEF-AF5C-56142373DD2C
Q97464651,Willy Bakonga Wilima,Q112221057,Minister of Youth,2007-11-26,2008-10-26,,,Q97464651-5783171E-CB35-4796-A6E0-F583A53B5E0F
