item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q104416504,Maguy Rwakabuba,Q112223987,Vice-ministre du Budget,2017-05-09,2019-08-26,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q104416504-395858A1-7993-4C2C-8BA5-951018102F0E
Q104889315,Wivine Mumba Matipa,Q112221026,Ministre du Portefeuille,2016-12-19,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q104889315-AA6962F7-6613-4182-B866-429B470B384A
Q105546420,Jean-Pierre Lisanga Bonganga,Q112221041,Ministre des Relations avec le Parlement,2017-05-09,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q105546420-CB1D4717-BC09-4E97-9C19-94C562481108
Q106904729,Agée Matembo Toto,Q112223974,Vice-ministre des Affaires étrangères,2017-05-09,2019-08-26,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q106904729-DF3D18D7-C1BD-4EC2-906A-2796AEF0A19D
Q106904741,Guy Mikulu,Q112220989,Ministre des Affaires coutumières,2017-05-09,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q106904741-4AF399F9-8D4B-4616-AB5A-8746438B47F4
Q107528370,Pierre Kangudia,Q112220973,Ministre du Budget,2016-12-19,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-05,Q107528370-0EE88948-0B5C-45AE-A14C-EBF7FCA21B95
Q108106499,Amy Ambatobe Nyongolo,Q112220998,Ministre de l'Environnement et du Développement durable,2017-05-09,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q108106499-130B5862-6C5A-4EA9-B5C1-5816C4DB0631
Q108462474,Willy Bolio Emina,Q112251925,Vice-ministre de l'Urbanisme et de l'Habitat,2017-05-09,2019-08-26,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q108462474-90BB6F81-1B42-4299-991E-69FD313B5FC8
Q109017046,Astrid Madiya,Q54100574,Ministre de la Culture et des Arts,2017-05-09,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q109017046-49EB1F22-6150-4077-AF7C-D258090DCB6E
Q110770469,Maguy Kiala,Q112221057,Ministre de la Jeunesse et de l'Initiation à la nouvelle citoyenneté,2016-12-19,2019-01-23,https://fr.wikipedia.org/wiki/Gouvernement_Tshibala,2022-06-06,Q110770469-80D084F5-2694-4985-B049-EF0ECFE55102
